rank	file	frame	status	res_before	res_after	n_match	spread
1074	1074_nbacourt_2135_frame_0009_png.rf.eeb6a2.jpg	nbacourt_2135_frame_0009_png.rf.eeb6a2	SNAPPED	1.6047768592834473	0.5934697985649109	75	0.178
1075	1075_nbacourt_1093_frame_0005_png.rf.b0e76a.jpg	nbacourt_1093_frame_0005_png.rf.b0e76a	SNAPPED	1.0762521028518677	0.5933752059936523	64	0.279
1076	1076_nbacourt_1948_frame_0023_png.rf.635104.jpg	nbacourt_1948_frame_0023_png.rf.635104	SNAPPED	1.9405838251113892	0.593270480632782	57	0.349
1077	1077_nbacourt_0969_frame_0005_png.rf.112cae.jpg	nbacourt_0969_frame_0005_png.rf.112cae	SNAPPED	0.6713916063308716	0.5928303003311157	140	0.364
1078	1078_nbacourt_0987_frame_0005_png.rf.25e5f4.jpg	nbacourt_0987_frame_0005_png.rf.25e5f4	SNAPPED	1.9190254211425781	0.5924641489982605	99	0.381
1079	1079_nbacourt_0333_frame_0002_png.rf.07b3bd.jpg	nbacourt_0333_frame_0002_png.rf.07b3bd	SNAPPED	1.5490220785140991	0.5923572778701782	67	0.280
1080	1080_nbacourt_1139_frame_0005_png.rf.e37fba.jpg	nbacourt_1139_frame_0005_png.rf.e37fba	SNAPPED	0.9298628568649292	0.5921797752380371	131	0.430
1081	1081_nbacourt_0412_frame_0002_png.rf.6e9d7d.jpg	nbacourt_0412_frame_0002_png.rf.6e9d7d	SNAPPED	1.1779998540878296	0.5918276309967041	62	0.334
1082	1082_nbacourt_0025_frame_0000_png.rf.2ad52f.jpg	nbacourt_0025_frame_0000_png.rf.2ad52f	KEPT	0.5911582708358765	0.5911582708358765	101	0.179
1083	1083_nbacourt_1821_frame_0012_png.rf.c9bf24.jpg	nbacourt_1821_frame_0012_png.rf.c9bf24	SNAPPED	1.0092825889587402	0.5907767415046692	53	0.355
1084	1084_nbacourt_1726_frame_0010_png.rf.91e35d.jpg	nbacourt_1726_frame_0010_png.rf.91e35d	SNAPPED	1.478527307510376	0.5903466939926147	54	0.204
1085	1085_nbacourt_1027_frame_0005_png.rf.617398.jpg	nbacourt_1027_frame_0005_png.rf.617398	SNAPPED	1.5864685773849487	0.590084433555603	75	0.289
1086	1086_nbacourt_0234_frame_0001_png.rf.7aca52.jpg	nbacourt_0234_frame_0001_png.rf.7aca52	SNAPPED	1.3076930046081543	0.5897711515426636	115	0.454
1087	1087_nbacourt_1653_frame_0009_png.rf.8a0f52.jpg	nbacourt_1653_frame_0009_png.rf.8a0f52	SNAPPED	1.0130698680877686	0.589316189289093	78	0.413
1088	1088_nbacourt_0866_frame_0004_png.rf.8d66e0.jpg	nbacourt_0866_frame_0004_png.rf.8d66e0	SNAPPED	1.9112588167190552	0.5886250138282776	122	0.418
1089	1089_nbacourt_0029_frame_0000_png.rf.2d4436.jpg	nbacourt_0029_frame_0000_png.rf.2d4436	SNAPPED	2.5778751373291016	0.5883941650390625	85	0.575
1090	1090_nbacourt_1868_frame_0014_png.rf.8e9c79.jpg	nbacourt_1868_frame_0014_png.rf.8e9c79	SNAPPED	1.1564538478851318	0.5883022546768188	78	0.171
1091	1091_nbacourt_0337_frame_0002_png.rf.0aae8d.jpg	nbacourt_0337_frame_0002_png.rf.0aae8d	SNAPPED	1.7227249145507812	0.5880707502365112	70	0.377
1092	1092_nbacourt_0370_frame_0002_png.rf.3ac3ae.jpg	nbacourt_0370_frame_0002_png.rf.3ac3ae	SNAPPED	1.0226463079452515	0.588005781173706	53	0.172
1093	1093_nbacourt_0044_frame_0000_png.rf.4fbf67.jpg	nbacourt_0044_frame_0000_png.rf.4fbf67	KEPT	0.5878599286079407	0.5878599286079407	96	0.171
1094	1094_nbacourt_0416_frame_0002_png.rf.74c731.jpg	nbacourt_0416_frame_0002_png.rf.74c731	SNAPPED	1.2388689517974854	0.5875712037086487	91	0.470
1095	1095_nbacourt_1308_frame_0006_png.rf.d9ce89.jpg	nbacourt_1308_frame_0006_png.rf.d9ce89	SNAPPED	1.0696043968200684	0.5868489742279053	120	0.392
1096	1096_nbacourt_1531_frame_0008_png.rf.4ab45c.jpg	nbacourt_1531_frame_0008_png.rf.4ab45c	SNAPPED	1.2876032590866089	0.5867505669593811	52	0.375
1097	1097_nbacourt_1332_frame_0006_png.rf.fc64ee.jpg	nbacourt_1332_frame_0006_png.rf.fc64ee	SNAPPED	1.5577574968338013	0.58669114112854	74	0.325
1098	1098_nbacourt_0681_frame_0003_png.rf.b140ca.jpg	nbacourt_0681_frame_0003_png.rf.b140ca	SNAPPED	1.654823899269104	0.5861693024635315	46	0.327
1099	1099_nbacourt_1875_frame_0014_png.rf.ca2ae3.jpg	nbacourt_1875_frame_0014_png.rf.ca2ae3	SNAPPED	1.6782206296920776	0.5861226916313171	161	0.476
1100	1100_nbacourt_1885_frame_0016_png.rf.15d6f7.jpg	nbacourt_1885_frame_0016_png.rf.15d6f7	SNAPPED	2.091994047164917	0.5859065055847168	89	0.412
1101	1101_nbacourt_1621_frame_0009_png.rf.36d2da.jpg	nbacourt_1621_frame_0009_png.rf.36d2da	SNAPPED	2.4573535919189453	0.5837738513946533	57	0.396
1102	1102_nbacourt_2055_frame_0004_png.rf.c1a926.jpg	nbacourt_2055_frame_0004_png.rf.c1a926	SNAPPED	1.4999898672103882	0.5834735631942749	114	0.481
1103	1103_nbacourt_0466_frame_0002_png.rf.ae8b75.jpg	nbacourt_0466_frame_0002_png.rf.ae8b75	SNAPPED	0.7811651229858398	0.5828745365142822	74	0.503
1104	1104_nbacourt_0268_frame_0001_png.rf.ac5dfd.jpg	nbacourt_0268_frame_0001_png.rf.ac5dfd	SNAPPED	1.4607470035552979	0.582650899887085	106	0.412
1105	1105_nbacourt_2253_frame_0011_png.rf.d55bc8.jpg	nbacourt_2253_frame_0011_png.rf.d55bc8	SNAPPED	0.9970395565032959	0.5821301937103271	122	0.322
1106	1106_nbacourt_1626_frame_0009_png.rf.4517da.jpg	nbacourt_1626_frame_0009_png.rf.4517da	SNAPPED	1.2870012521743774	0.5821288824081421	144	0.399
1107	1107_nbacourt_1690_frame_0009_png.rf.f793d2.jpg	nbacourt_1690_frame_0009_png.rf.f793d2	SNAPPED	1.5002115964889526	0.581348717212677	81	0.298
1108	1108_nbacourt_1014_frame_0005_png.rf.4c3435.jpg	nbacourt_1014_frame_0005_png.rf.4c3435	SNAPPED	1.4239485263824463	0.580962061882019	83	0.399
1109	1109_nbacourt_1199_frame_0006_png.rf.300a2f.jpg	nbacourt_1199_frame_0006_png.rf.300a2f	SNAPPED	2.3456010818481445	0.5808115005493164	115	0.396
1110	1110_nbacourt_1301_frame_0006_png.rf.d38bfa.jpg	nbacourt_1301_frame_0006_png.rf.d38bfa	SNAPPED	1.3609033823013306	0.5806018114089966	145	0.591
1111	1111_nbacourt_1117_frame_0005_png.rf.c7ccbb.jpg	nbacourt_1117_frame_0005_png.rf.c7ccbb	SNAPPED	1.4068198204040527	0.5800961852073669	144	0.418
1112	1112_nbacourt_1843_frame_0013_png.rf.876e43.jpg	nbacourt_1843_frame_0013_png.rf.876e43	SNAPPED	1.306841254234314	0.5796831250190735	93	0.254
1113	1113_nbacourt_1136_frame_0005_png.rf.dd7f70.jpg	nbacourt_1136_frame_0005_png.rf.dd7f70	SNAPPED	1.5004489421844482	0.5796340703964233	152	0.404
1114	1114_nbacourt_1836_frame_0013_png.rf.43a9b2.jpg	nbacourt_1836_frame_0013_png.rf.43a9b2	SNAPPED	1.7535951137542725	0.5776004791259766	107	0.343
1115	1115_nbacourt_0012_frame_0000_png.rf.1a1498.jpg	nbacourt_0012_frame_0000_png.rf.1a1498	SNAPPED	1.6877092123031616	0.5772029161453247	75	0.389
1116	1116_nbacourt_0552_frame_0003_png.rf.155ec1.jpg	nbacourt_0552_frame_0003_png.rf.155ec1	SNAPPED	0.9760726094245911	0.5766869187355042	97	0.301
1117	1117_nbacourt_1655_frame_0009_png.rf.8dd644.jpg	nbacourt_1655_frame_0009_png.rf.8dd644	SNAPPED	0.9881909489631653	0.5760558247566223	111	0.378
1118	1118_nbacourt_1103_frame_0005_png.rf.b88412.jpg	nbacourt_1103_frame_0005_png.rf.b88412	SNAPPED	2.0556466579437256	0.575228750705719	50	0.381
1119	1119_nbacourt_0662_frame_0003_png.rf.9dbc36.jpg	nbacourt_0662_frame_0003_png.rf.9dbc36	SNAPPED	1.941575288772583	0.5750728845596313	78	0.208
1120	1120_nbacourt_1421_frame_0007_png.rf.90b75d.jpg	nbacourt_1421_frame_0007_png.rf.90b75d	SNAPPED	0.9569814801216125	0.5743606090545654	185	0.411
1121	1121_nbacourt_1677_frame_0009_png.rf.cde0f7.jpg	nbacourt_1677_frame_0009_png.rf.cde0f7	SNAPPED	0.9979327917098999	0.5741739273071289	82	0.506
1122	1122_nbacourt_0004_frame_0000_png.rf.0ba2ed.jpg	nbacourt_0004_frame_0000_png.rf.0ba2ed	SNAPPED	2.868258476257324	0.5740463137626648	149	0.464
1123	1123_nbacourt_1775_frame_0011_png.rf.82cc17.jpg	nbacourt_1775_frame_0011_png.rf.82cc17	SNAPPED	1.1802321672439575	0.5739411115646362	42	0.330
1124	1124_nbacourt_0590_frame_0003_png.rf.447152.jpg	nbacourt_0590_frame_0003_png.rf.447152	SNAPPED	0.7599616646766663	0.5735570788383484	73	0.246
1125	1125_nbacourt_0094_frame_0000_png.rf.b3bf6c.jpg	nbacourt_0094_frame_0000_png.rf.b3bf6c	SNAPPED	1.3061997890472412	0.5734725594520569	147	0.520
1126	1126_nbacourt_0708_frame_0003_png.rf.cd4f7a.jpg	nbacourt_0708_frame_0003_png.rf.cd4f7a	SNAPPED	1.4627580642700195	0.5718778967857361	69	0.411
1127	1127_nbacourt_1618_frame_0009_png.rf.32dfaa.jpg	nbacourt_1618_frame_0009_png.rf.32dfaa	SNAPPED	1.795961618423462	0.5709426999092102	105	0.456
1128	1128_nbacourt_1401_frame_0007_png.rf.5db518.jpg	nbacourt_1401_frame_0007_png.rf.5db518	SNAPPED	1.7837772369384766	0.5709407329559326	119	0.492
1129	1129_nbacourt_2232_frame_0007_png.rf.f9e0b6.jpg	nbacourt_2232_frame_0007_png.rf.f9e0b6	SNAPPED	1.6301243305206299	0.5709069967269897	93	0.374
1130	1130_nbacourt_1894_frame_0016_png.rf.f3a272.jpg	nbacourt_1894_frame_0016_png.rf.f3a272	SNAPPED	1.2343283891677856	0.5707661509513855	145	0.317
1131	1131_nbacourt_0726_frame_0003_png.rf.df82bd.jpg	nbacourt_0726_frame_0003_png.rf.df82bd	SNAPPED	1.6150151491165161	0.5706838965415955	138	0.633
1132	1132_nbacourt_0229_frame_0001_png.rf.753eba.jpg	nbacourt_0229_frame_0001_png.rf.753eba	SNAPPED	1.8938477039337158	0.5706799626350403	61	0.230
1133	1133_nbacourt_1693_frame_0010_png.rf.14ddb3.jpg	nbacourt_1693_frame_0010_png.rf.14ddb3	SNAPPED	1.850110411643982	0.5704260468482971	83	0.180
1134	1134_nbacourt_1213_frame_0006_png.rf.44bbb8.jpg	nbacourt_1213_frame_0006_png.rf.44bbb8	SNAPPED	1.5019738674163818	0.5700712203979492	84	0.231
1135	1135_nbacourt_0956_frame_0005_png.rf.05a9a7.jpg	nbacourt_0956_frame_0005_png.rf.05a9a7	SNAPPED	1.9679728746414185	0.569865345954895	117	0.341
1136	1136_nbacourt_2106_frame_0007_png.rf.61504d.jpg	nbacourt_2106_frame_0007_png.rf.61504d	SNAPPED	1.6728368997573853	0.5696751475334167	78	0.277
1137	1137_nbacourt_1347_frame_0007_png.rf.0d2796.jpg	nbacourt_1347_frame_0007_png.rf.0d2796	SNAPPED	1.485433578491211	0.5696680545806885	48	0.327
1138	1138_nbacourt_1435_frame_0007_png.rf.a8c635.jpg	nbacourt_1435_frame_0007_png.rf.a8c635	KEPT	0.5694001913070679	0.5694001913070679	164	0.355
1139	1139_nbacourt_0827_frame_0004_png.rf.6081e1.jpg	nbacourt_0827_frame_0004_png.rf.6081e1	SNAPPED	1.4368857145309448	0.5691896677017212	93	0.460
1140	1140_nbacourt_1178_frame_0006_png.rf.030abe.jpg	nbacourt_1178_frame_0006_png.rf.030abe	SNAPPED	0.9257674813270569	0.5690271854400635	94	0.337
1141	1141_nbacourt_1587_frame_0008_png.rf.da4826.jpg	nbacourt_1587_frame_0008_png.rf.da4826	SNAPPED	1.1736035346984863	0.5687484741210938	98	0.425
1142	1142_nbacourt_1133_frame_0005_png.rf.d77581.jpg	nbacourt_1133_frame_0005_png.rf.d77581	SNAPPED	1.8258811235427856	0.5682593584060669	115	0.255
1143	1143_nbacourt_2045_frame_0004_png.rf.7d0fb9.jpg	nbacourt_2045_frame_0004_png.rf.7d0fb9	SNAPPED	1.0029168128967285	0.5680865049362183	102	0.496
1144	1144_nbacourt_1680_frame_0009_png.rf.e18851.jpg	nbacourt_1680_frame_0009_png.rf.e18851	SNAPPED	0.7742947936058044	0.5675042271614075	61	0.449
1145	1145_nbacourt_1907_frame_0017_png.rf.f66382.jpg	nbacourt_1907_frame_0017_png.rf.f66382	SNAPPED	1.5059928894042969	0.5673097372055054	76	0.204
1146	1146_nbacourt_0397_frame_0002_png.rf.5afdd6.jpg	nbacourt_0397_frame_0002_png.rf.5afdd6	SNAPPED	1.4512840509414673	0.5672280788421631	123	0.493
1147	1147_nbacourt_1075_frame_0005_png.rf.9bf5ee.jpg	nbacourt_1075_frame_0005_png.rf.9bf5ee	SNAPPED	0.9331715703010559	0.566227376461029	105	0.377
1148	1148_nbacourt_1756_frame_0011_png.rf.13a298.jpg	nbacourt_1756_frame_0011_png.rf.13a298	SNAPPED	1.7884645462036133	0.5655475854873657	87	0.333
1149	1149_nbacourt_1895_frame_0016_png.rf.f70373.jpg	nbacourt_1895_frame_0016_png.rf.f70373	SNAPPED	1.7318732738494873	0.565069317817688	143	0.606
1150	1150_nbacourt_0997_frame_0005_png.rf.32a4f5.jpg	nbacourt_0997_frame_0005_png.rf.32a4f5	SNAPPED	1.781349539756775	0.5641781687736511	87	0.533
1151	1151_nbacourt_1501_frame_0008_png.rf.166d1c.jpg	nbacourt_1501_frame_0008_png.rf.166d1c	KEPT	0.563323438167572	0.563323438167572	99	0.398
1152	1152_nbacourt_0251_frame_0001_png.rf.9736f8.jpg	nbacourt_0251_frame_0001_png.rf.9736f8	SNAPPED	1.27773118019104	0.5630941987037659	81	0.298
1153	1153_nbacourt_0432_frame_0002_png.rf.8802b7.jpg	nbacourt_0432_frame_0002_png.rf.8802b7	SNAPPED	1.578125238418579	0.5625991225242615	73	0.418
1154	1154_nbacourt_0183_frame_0001_png.rf.3be754.jpg	nbacourt_0183_frame_0001_png.rf.3be754	SNAPPED	0.6915706396102905	0.5617867708206177	69	0.334
1155	1155_nbacourt_0036_frame_0000_png.rf.3a5a32.jpg	nbacourt_0036_frame_0000_png.rf.3a5a32	SNAPPED	1.4490759372711182	0.5615763664245605	90	0.263
1156	1156_nbacourt_2222_frame_0006_png.rf.384ec7.jpg	nbacourt_2222_frame_0006_png.rf.384ec7	SNAPPED	1.358872890472412	0.5609675645828247	148	0.492
1157	1157_nbacourt_2098_frame_0006_png.rf.e9891c.jpg	nbacourt_2098_frame_0006_png.rf.e9891c	SNAPPED	2.107707977294922	0.5602723360061646	90	0.357
1158	1158_nbacourt_1275_frame_0006_png.rf.b002b5.jpg	nbacourt_1275_frame_0006_png.rf.b002b5	SNAPPED	1.2200019359588623	0.5601583123207092	121	0.496
1159	1159_nbacourt_1844_frame_0013_png.rf.88f004.jpg	nbacourt_1844_frame_0013_png.rf.88f004	SNAPPED	0.6287341713905334	0.5595400929450989	49	0.499
1160	1160_nbacourt_2104_frame_0007_png.rf.3d7578.jpg	nbacourt_2104_frame_0007_png.rf.3d7578	SNAPPED	1.1669895648956299	0.5594232082366943	80	0.320
1161	1161_nbacourt_1983_frame_0000_png.rf.626491.jpg	nbacourt_1983_frame_0000_png.rf.626491	SNAPPED	1.0584887266159058	0.5593589544296265	158	0.310
1162	1162_nbacourt_0266_frame_0001_png.rf.aa13b0.jpg	nbacourt_0266_frame_0001_png.rf.aa13b0	SNAPPED	0.8174608945846558	0.5591840744018555	67	0.358
1163	1163_nbacourt_0642_frame_0003_png.rf.7fd7c0.jpg	nbacourt_0642_frame_0003_png.rf.7fd7c0	SNAPPED	0.8406590223312378	0.5587484240531921	99	0.313
1164	1164_nbacourt_0483_frame_0002_png.rf.c23f97.jpg	nbacourt_0483_frame_0002_png.rf.c23f97	SNAPPED	2.727525234222412	0.5587096810340881	100	0.383
1165	1165_nbacourt_0153_frame_0001_png.rf.0d759a.jpg	nbacourt_0153_frame_0001_png.rf.0d759a	SNAPPED	1.6415220499038696	0.5586690902709961	137	0.520
1166	1166_nbacourt_0075_frame_0000_png.rf.8ed2d0.jpg	nbacourt_0075_frame_0000_png.rf.8ed2d0	KEPT	0.558597207069397	0.558597207069397	97	0.319
1167	1167_nbacourt_1723_frame_0010_png.rf.810b75.jpg	nbacourt_1723_frame_0010_png.rf.810b75	SNAPPED	1.198867678642273	0.5584978461265564	133	0.276
1168	1168_nbacourt_0549_frame_0003_png.rf.11f39b.jpg	nbacourt_0549_frame_0003_png.rf.11f39b	SNAPPED	1.0313550233840942	0.5583354830741882	102	0.177
1169	1169_nbacourt_1544_frame_0008_png.rf.6d63aa.jpg	nbacourt_1544_frame_0008_png.rf.6d63aa	SNAPPED	1.2738783359527588	0.5579026937484741	66	0.211
1170	1170_nbacourt_1116_frame_0005_png.rf.c41015.jpg	nbacourt_1116_frame_0005_png.rf.c41015	SNAPPED	1.8449482917785645	0.5577983856201172	94	0.393
1171	1171_nbacourt_1464_frame_0007_png.rf.d5a040.jpg	nbacourt_1464_frame_0007_png.rf.d5a040	KEPT	0.5575947761535645	0.5575947761535645	94	0.286
1172	1172_nbacourt_0033_frame_0000_png.rf.381a8f.jpg	nbacourt_0033_frame_0000_png.rf.381a8f	SNAPPED	1.4416768550872803	0.5558375716209412	56	0.275
1173	1173_nbacourt_1870_frame_0014_png.rf.9c98ef.jpg	nbacourt_1870_frame_0014_png.rf.9c98ef	SNAPPED	1.0601091384887695	0.5555102229118347	52	0.451
1174	1174_nbacourt_1284_frame_0006_png.rf.bcac80.jpg	nbacourt_1284_frame_0006_png.rf.bcac80	SNAPPED	1.3775789737701416	0.5553377866744995	140	0.352
1175	1175_nbacourt_0860_frame_0004_png.rf.871bb8.jpg	nbacourt_0860_frame_0004_png.rf.871bb8	SNAPPED	2.076071262359619	0.5552138686180115	73	0.231
1176	1176_nbacourt_1396_frame_0007_png.rf.56f8d7.jpg	nbacourt_1396_frame_0007_png.rf.56f8d7	SNAPPED	2.32088303565979	0.5551050901412964	81	0.250
1177	1177_nbacourt_0973_frame_0005_png.rf.166d98.jpg	nbacourt_0973_frame_0005_png.rf.166d98	SNAPPED	2.145561695098877	0.5544688701629639	51	0.447
1178	1178_nbacourt_1453_frame_0007_png.rf.c0e45b.jpg	nbacourt_1453_frame_0007_png.rf.c0e45b	SNAPPED	1.6001615524291992	0.5539090633392334	78	0.354
1179	1179_nbacourt_1511_frame_0008_png.rf.225c89.jpg	nbacourt_1511_frame_0008_png.rf.225c89	KEPT	0.5535497069358826	0.5535497069358826	92	0.171
1180	1180_nbacourt_1703_frame_0010_png.rf.235e23.jpg	nbacourt_1703_frame_0010_png.rf.235e23	SNAPPED	1.4454363584518433	0.5527340173721313	117	0.332
1181	1181_nbacourt_1343_frame_0007_png.rf.093555.jpg	nbacourt_1343_frame_0007_png.rf.093555	SNAPPED	1.8149092197418213	0.5524824857711792	74	0.408
1182	1182_nbacourt_0484_frame_0002_png.rf.c2ded0.jpg	nbacourt_0484_frame_0002_png.rf.c2ded0	SNAPPED	1.6664007902145386	0.5518966317176819	87	0.249
1183	1183_nbacourt_2152_frame_0012_png.rf.fadb42.jpg	nbacourt_2152_frame_0012_png.rf.fadb42	SNAPPED	1.4460519552230835	0.5511820316314697	100	0.436
1184	1184_nbacourt_0247_frame_0001_png.rf.91ec9a.jpg	nbacourt_0247_frame_0001_png.rf.91ec9a	SNAPPED	1.095605492591858	0.550609827041626	52	0.305
1185	1185_nbacourt_0825_frame_0004_png.rf.5f90ef.jpg	nbacourt_0825_frame_0004_png.rf.5f90ef	SNAPPED	1.5925554037094116	0.5505561232566833	86	0.327
1186	1186_nbacourt_0006_frame_0000_png.rf.0e3002.jpg	nbacourt_0006_frame_0000_png.rf.0e3002	SNAPPED	1.2323247194290161	0.550330400466919	92	0.277
1187	1187_nbacourt_0823_frame_0004_png.rf.5ce73c.jpg	nbacourt_0823_frame_0004_png.rf.5ce73c	SNAPPED	1.5130047798156738	0.5502506494522095	41	0.393
1188	1188_nbacourt_2112_frame_0007_png.rf.d10ec6.jpg	nbacourt_2112_frame_0007_png.rf.d10ec6	SNAPPED	1.1998801231384277	0.5495603084564209	78	0.298
1189	1189_nbacourt_1224_frame_0006_png.rf.4f2656.jpg	nbacourt_1224_frame_0006_png.rf.4f2656	SNAPPED	1.4683579206466675	0.5493335127830505	141	0.445
1190	1190_nbacourt_1507_frame_0008_png.rf.1c0aa2.jpg	nbacourt_1507_frame_0008_png.rf.1c0aa2	SNAPPED	1.331007719039917	0.5493054389953613	82	0.215
1191	1191_nbacourt_0249_frame_0001_png.rf.92322e.jpg	nbacourt_0249_frame_0001_png.rf.92322e	SNAPPED	0.8602317571640015	0.549116313457489	101	0.495
1192	1192_nbacourt_1186_frame_0006_png.rf.12753e.jpg	nbacourt_1186_frame_0006_png.rf.12753e	SNAPPED	1.6442887783050537	0.5489469170570374	111	0.477
1193	1193_nbacourt_2214_frame_0005_png.rf.6044dc.jpg	nbacourt_2214_frame_0005_png.rf.6044dc	SNAPPED	0.9157293438911438	0.5488722324371338	65	0.194
1194	1194_nbacourt_0365_frame_0002_png.rf.393939.jpg	nbacourt_0365_frame_0002_png.rf.393939	SNAPPED	0.9056693315505981	0.5488059520721436	149	0.565
1195	1195_nbacourt_1620_frame_0009_png.rf.35fd02.jpg	nbacourt_1620_frame_0009_png.rf.35fd02	SNAPPED	1.895950198173523	0.5487802624702454	70	0.288
1196	1196_nbacourt_1271_frame_0006_png.rf.a32706.jpg	nbacourt_1271_frame_0006_png.rf.a32706	SNAPPED	1.0352027416229248	0.5474536418914795	108	0.655
1197	1197_nbacourt_0168_frame_0001_png.rf.25c0c5.jpg	nbacourt_0168_frame_0001_png.rf.25c0c5	SNAPPED	1.4182674884796143	0.5454899072647095	81	0.467
1198	1198_nbacourt_0447_frame_0002_png.rf.9786ef.jpg	nbacourt_0447_frame_0002_png.rf.9786ef	KEPT	0.5446794629096985	0.5446794629096985	135	0.463
1199	1199_nbacourt_2022_frame_0003_png.rf.121270.jpg	nbacourt_2022_frame_0003_png.rf.121270	SNAPPED	1.4332306385040283	0.5446130037307739	61	0.492
1200	1200_nbacourt_0179_frame_0001_png.rf.38bab7.jpg	nbacourt_0179_frame_0001_png.rf.38bab7	SNAPPED	1.7460819482803345	0.5441474914550781	70	0.414
1201	1201_nbacourt_1993_frame_0001_png.rf.0494d5.jpg	nbacourt_1993_frame_0001_png.rf.0494d5	SNAPPED	1.8194152116775513	0.5440762639045715	205	0.309
1202	1202_nbacourt_0682_frame_0003_png.rf.b2a3b5.jpg	nbacourt_0682_frame_0003_png.rf.b2a3b5	SNAPPED	0.665398120880127	0.5440292954444885	97	0.410
1203	1203_nbacourt_0817_frame_0004_png.rf.5a2237.jpg	nbacourt_0817_frame_0004_png.rf.5a2237	SNAPPED	2.4186196327209473	0.5437110066413879	52	0.161
1204	1204_nbacourt_0105_frame_0000_png.rf.c1e6f9.jpg	nbacourt_0105_frame_0000_png.rf.c1e6f9	SNAPPED	2.1182308197021484	0.5434074997901917	94	0.349
1205	1205_nbacourt_1372_frame_0007_png.rf.346e5f.jpg	nbacourt_1372_frame_0007_png.rf.346e5f	SNAPPED	1.1049448251724243	0.5433045029640198	124	0.489
1206	1206_nbacourt_1383_frame_0007_png.rf.3ffc55.jpg	nbacourt_1383_frame_0007_png.rf.3ffc55	SNAPPED	1.4584009647369385	0.5425705909729004	102	0.315
1207	1207_nbacourt_0184_frame_0001_png.rf.3c3535.jpg	nbacourt_0184_frame_0001_png.rf.3c3535	SNAPPED	0.9473408460617065	0.5423730611801147	50	0.290
1208	1208_nbacourt_1210_frame_0006_png.rf.42cb76.jpg	nbacourt_1210_frame_0006_png.rf.42cb76	SNAPPED	1.492581844329834	0.5421214699745178	46	0.272
1209	1209_nbacourt_1842_frame_0013_png.rf.830109.jpg	nbacourt_1842_frame_0013_png.rf.830109	SNAPPED	1.2314200401306152	0.5411866903305054	111	0.381
1210	1210_nbacourt_0435_frame_0002_png.rf.8b1a6d.jpg	nbacourt_0435_frame_0002_png.rf.8b1a6d	SNAPPED	1.6390372514724731	0.5411124229431152	140	0.521
1211	1211_nbacourt_0497_frame_0002_png.rf.d9e352.jpg	nbacourt_0497_frame_0002_png.rf.d9e352	SNAPPED	1.889599084854126	0.5410684943199158	78	0.430
1212	1212_nbacourt_0977_frame_0005_png.rf.1c7982.jpg	nbacourt_0977_frame_0005_png.rf.1c7982	SNAPPED	1.5002425909042358	0.5402230620384216	112	0.228
1213	1213_nbacourt_1086_frame_0005_png.rf.aa2b57.jpg	nbacourt_1086_frame_0005_png.rf.aa2b57	SNAPPED	1.796913743019104	0.54012531042099	96	0.256
1214	1214_nbacourt_1955_frame_0025_png.rf.e5bc1a.jpg	nbacourt_1955_frame_0025_png.rf.e5bc1a	SNAPPED	1.4906476736068726	0.5400562882423401	57	0.282
1215	1215_nbacourt_0578_frame_0003_png.rf.387763.jpg	nbacourt_0578_frame_0003_png.rf.387763	KEPT	0.5398192405700684	0.5398192405700684	107	0.389
1216	1216_nbacourt_0240_frame_0001_png.rf.88002b.jpg	nbacourt_0240_frame_0001_png.rf.88002b	SNAPPED	0.7660738229751587	0.5396426916122437	98	0.504
1217	1217_nbacourt_1286_frame_0006_png.rf.c3f574.jpg	nbacourt_1286_frame_0006_png.rf.c3f574	SNAPPED	1.3428778648376465	0.5393320322036743	107	0.261
1218	1218_nbacourt_2028_frame_0003_png.rf.4de1a8.jpg	nbacourt_2028_frame_0003_png.rf.4de1a8	SNAPPED	1.5014582872390747	0.5386762619018555	91	0.486
1219	1219_nbacourt_0150_frame_0001_png.rf.0a37e2.jpg	nbacourt_0150_frame_0001_png.rf.0a37e2	SNAPPED	1.416886806488037	0.5385168790817261	84	0.240
1220	1220_nbacourt_1543_frame_0008_png.rf.6c0bc7.jpg	nbacourt_1543_frame_0008_png.rf.6c0bc7	SNAPPED	1.121092677116394	0.53830885887146	67	0.112
1221	1221_nbacourt_1648_frame_0009_png.rf.84541d.jpg	nbacourt_1648_frame_0009_png.rf.84541d	SNAPPED	0.5433626174926758	0.5377147793769836	119	0.492
1222	1222_nbacourt_2181_frame_0001_png.rf.81f902.jpg	nbacourt_2181_frame_0001_png.rf.81f902	SNAPPED	1.1674957275390625	0.5376689434051514	140	0.334
1223	1223_nbacourt_0982_frame_0005_png.rf.207286.jpg	nbacourt_0982_frame_0005_png.rf.207286	SNAPPED	0.8592994809150696	0.5376274585723877	58	0.228
1224	1224_nbacourt_1358_frame_0007_png.rf.215655.jpg	nbacourt_1358_frame_0007_png.rf.215655	SNAPPED	2.796875238418579	0.5371788740158081	73	0.216
1225	1225_nbacourt_1945_frame_0023_png.rf.2d47b9.jpg	nbacourt_1945_frame_0023_png.rf.2d47b9	SNAPPED	1.3270039558410645	0.5356237888336182	79	0.297
1226	1226_nbacourt_0507_frame_0002_png.rf.e29c3c.jpg	nbacourt_0507_frame_0002_png.rf.e29c3c	SNAPPED	0.775536060333252	0.5351082682609558	128	0.493
