rank	file	frame	n_code2	flag	verts_on	med_px	support
1309	1309_nbacourt_2008_frame_0002_png.rf.136161.jpg	nbacourt_2008_frame_0002_png.rf.136161	6	-	15	15.40	0.305
1310	1310_nbacourt_1893_frame_0016_png.rf.dec6ba.jpg	nbacourt_1893_frame_0016_png.rf.dec6ba	6	-	13	15.38	0.255
1311	1311_nbacourt_0454_frame_0002_png.rf.a3b95e.jpg	nbacourt_0454_frame_0002_png.rf.a3b95e	6	-	15	15.36	0.232
1312	1312_nbacourt_1359_frame_0007_png.rf.21d5d2.jpg	nbacourt_1359_frame_0007_png.rf.21d5d2	6	-	12	15.36	0.266
1313	1313_nbacourt_1458_frame_0007_png.rf.ca7146.jpg	nbacourt_1458_frame_0007_png.rf.ca7146	6	-	13	15.36	0.188
1314	1314_nbacourt_0136_frame_0000_png.rf.fa1f9d.jpg	nbacourt_0136_frame_0000_png.rf.fa1f9d	6	-	13	15.32	0.202
1315	1315_nbacourt_0537_frame_0003_png.rf.01d924.jpg	nbacourt_0537_frame_0003_png.rf.01d924	5	-	13	15.32	0.184
1316	1316_nbacourt_0584_frame_0003_png.rf.3c8c32.jpg	nbacourt_0584_frame_0003_png.rf.3c8c32	6	-	11	15.32	0.291
1317	1317_nbacourt_1205_frame_0006_png.rf.36c3ce.jpg	nbacourt_1205_frame_0006_png.rf.36c3ce	5	-	14	15.32	0.278
1318	1318_nbacourt_1897_frame_0017_png.rf.188aa8.jpg	nbacourt_1897_frame_0017_png.rf.188aa8	6	-	15	15.32	0.322
1319	1319_nbacourt_2186_frame_0002_png.rf.205c4e.jpg	nbacourt_2186_frame_0002_png.rf.205c4e	5	-	11	15.32	0.263
1320	1320_nbacourt_0257_frame_0001_png.rf.9f9a80.jpg	nbacourt_0257_frame_0001_png.rf.9f9a80	6	-	13	15.30	0.370
1321	1321_nbacourt_1161_frame_0005_png.rf.f452f2.jpg	nbacourt_1161_frame_0005_png.rf.f452f2	6	-	13	15.30	0.200
1322	1322_nbacourt_2121_frame_0008_png.rf.a745c9.jpg	nbacourt_2121_frame_0008_png.rf.a745c9	6	-	11	15.30	0.385
1323	1323_nbacourt_0373_frame_0002_png.rf.3f33ad.jpg	nbacourt_0373_frame_0002_png.rf.3f33ad	6	-	16	15.28	0.261
1324	1324_nbacourt_0500_frame_0002_png.rf.dd050d.jpg	nbacourt_0500_frame_0002_png.rf.dd050d	5	-	12	15.28	0.244
1325	1325_nbacourt_0511_frame_0002_png.rf.e48e10.jpg	nbacourt_0511_frame_0002_png.rf.e48e10	6	-	15	15.28	0.236
1326	1326_nbacourt_0562_frame_0003_png.rf.249fe9.jpg	nbacourt_0562_frame_0003_png.rf.249fe9	6	-	15	15.28	0.342
1327	1327_nbacourt_0960_frame_0005_png.rf.0bd799.jpg	nbacourt_0960_frame_0005_png.rf.0bd799	6	-	15	15.28	0.276
1328	1328_nbacourt_1044_frame_0005_png.rf.78a9b9.jpg	nbacourt_1044_frame_0005_png.rf.78a9b9	6	-	15	15.28	0.359
1329	1329_nbacourt_1048_frame_0005_png.rf.7b5a55.jpg	nbacourt_1048_frame_0005_png.rf.7b5a55	6	-	12	15.28	0.344
1330	1330_nbacourt_1077_frame_0005_png.rf.a44844.jpg	nbacourt_1077_frame_0005_png.rf.a44844	6	-	12	15.28	0.312
1331	1331_nbacourt_1383_frame_0007_png.rf.3ffc55.jpg	nbacourt_1383_frame_0007_png.rf.3ffc55	6	-	12	15.28	0.266
1332	1332_nbacourt_1424_frame_0007_png.rf.9bed39.jpg	nbacourt_1424_frame_0007_png.rf.9bed39	7	-	16	15.28	0.279
1333	1333_nbacourt_1485_frame_0007_png.rf.f88061.jpg	nbacourt_1485_frame_0007_png.rf.f88061	6	-	13	15.28	0.219
1334	1334_nbacourt_1493_frame_0008_png.rf.04cc93.jpg	nbacourt_1493_frame_0008_png.rf.04cc93	5	-	9	15.28	0.320
1335	1335_nbacourt_1540_frame_0008_png.rf.5f17ba.jpg	nbacourt_1540_frame_0008_png.rf.5f17ba	5	-	9	15.28	0.267
1336	1336_nbacourt_1836_frame_0013_png.rf.43a9b2.jpg	nbacourt_1836_frame_0013_png.rf.43a9b2	6	-	14	15.28	0.320
1337	1337_nbacourt_1930_frame_0019_png.rf.bb8a27.jpg	nbacourt_1930_frame_0019_png.rf.bb8a27	5	-	13	15.28	0.235
1338	1338_nbacourt_1972_frame_0033_png.rf.3b5796.jpg	nbacourt_1972_frame_0033_png.rf.3b5796	4	-	9	15.22	0.200
1339	1339_nbacourt_0139_frame_0000_png.rf.ff1276.jpg	nbacourt_0139_frame_0000_png.rf.ff1276	7	-	18	15.22	0.281
1340	1340_nbacourt_0146_frame_0001_png.rf.0553b0.jpg	nbacourt_0146_frame_0001_png.rf.0553b0	7	-	17	15.19	0.275
1341	1341_nbacourt_0175_frame_0001_png.rf.3533e3.jpg	nbacourt_0175_frame_0001_png.rf.3533e3	6	-	15	15.19	0.213
1342	1342_nbacourt_0177_frame_0001_png.rf.375c03.jpg	nbacourt_0177_frame_0001_png.rf.375c03	4	-	10	15.19	0.256
1343	1343_nbacourt_0201_frame_0001_png.rf.51d759.jpg	nbacourt_0201_frame_0001_png.rf.51d759	6	-	14	15.19	0.257
1344	1344_nbacourt_1164_frame_0005_png.rf.f82288.jpg	nbacourt_1164_frame_0005_png.rf.f82288	6	-	15	15.19	0.324
1345	1345_nbacourt_1526_frame_0008_png.rf.44c111.jpg	nbacourt_1526_frame_0008_png.rf.44c111	7	-	16	15.17	0.323
1346	1346_nbacourt_0122_frame_0000_png.rf.e64600.jpg	nbacourt_0122_frame_0000_png.rf.e64600	6	-	13	15.15	0.330
1347	1347_nbacourt_0204_frame_0001_png.rf.54b766.jpg	nbacourt_0204_frame_0001_png.rf.54b766	5	-	14	15.15	0.308
1348	1348_nbacourt_0508_frame_0002_png.rf.e2ddf3.jpg	nbacourt_0508_frame_0002_png.rf.e2ddf3	6	-	11	15.15	0.210
1349	1349_nbacourt_0696_frame_0003_png.rf.c38015.jpg	nbacourt_0696_frame_0003_png.rf.c38015	6	-	17	15.15	0.326
1350	1350_nbacourt_0827_frame_0004_png.rf.6081e1.jpg	nbacourt_0827_frame_0004_png.rf.6081e1	6	-	13	15.15	0.243
1351	1351_nbacourt_0869_frame_0004_png.rf.91646a.jpg	nbacourt_0869_frame_0004_png.rf.91646a	5	-	12	15.15	0.183
1352	1352_nbacourt_1378_frame_0007_png.rf.3a3aa1.jpg	nbacourt_1378_frame_0007_png.rf.3a3aa1	4	-	12	15.15	0.283
1353	1353_nbacourt_1618_frame_0009_png.rf.32dfaa.jpg	nbacourt_1618_frame_0009_png.rf.32dfaa	7	-	16	15.15	0.298
1354	1354_nbacourt_1703_frame_0010_png.rf.235e23.jpg	nbacourt_1703_frame_0010_png.rf.235e23	6	-	14	15.15	0.346
1355	1355_nbacourt_1749_frame_0010_png.rf.df33f9.jpg	nbacourt_1749_frame_0010_png.rf.df33f9	5	-	11	15.15	0.333
1356	1356_nbacourt_1818_frame_0012_png.rf.ba4f29.jpg	nbacourt_1818_frame_0012_png.rf.ba4f29	5	-	15	15.15	0.252
1357	1357_nbacourt_1841_frame_0013_png.rf.7d6661.jpg	nbacourt_1841_frame_0013_png.rf.7d6661	5	-	10	15.15	0.278
1358	1358_nbacourt_1889_frame_0016_png.rf.852b95.jpg	nbacourt_1889_frame_0016_png.rf.852b95	6	-	13	15.15	0.295
1359	1359_nbacourt_2160_frame_0015_png.rf.6a4ec9.jpg	nbacourt_2160_frame_0015_png.rf.6a4ec9	5	-	12	15.15	0.273
1360	1360_nbacourt_2177_frame_0001_png.rf.235274.jpg	nbacourt_2177_frame_0001_png.rf.235274	5	-	11	15.15	0.325
1361	1361_nbacourt_0844_frame_0004_png.rf.73b35c.jpg	nbacourt_0844_frame_0004_png.rf.73b35c	6	-	13	15.13	0.298
1362	1362_nbacourt_1324_frame_0006_png.rf.eebc8c.jpg	nbacourt_1324_frame_0006_png.rf.eebc8c	6	-	14	15.13	0.200
1363	1363_nbacourt_2051_frame_0004_png.rf.9cde2b.jpg	nbacourt_2051_frame_0004_png.rf.9cde2b	6	-	16	15.11	0.254
1364	1364_nbacourt_0339_frame_0002_png.rf.0cb004.jpg	nbacourt_0339_frame_0002_png.rf.0cb004	6	-	16	15.09	0.221
1365	1365_nbacourt_0580_frame_0003_png.rf.3a447b.jpg	nbacourt_0580_frame_0003_png.rf.3a447b	6	-	14	15.09	0.333
1366	1366_nbacourt_1534_frame_0008_png.rf.57646e.jpg	nbacourt_1534_frame_0008_png.rf.57646e	6	-	15	15.09	0.333
1367	1367_nbacourt_0523_frame_0002_png.rf.ef74cf.jpg	nbacourt_0523_frame_0002_png.rf.ef74cf	6	-	16	15.06	0.317
1368	1368_nbacourt_0611_frame_0003_png.rf.5dc782.jpg	nbacourt_0611_frame_0003_png.rf.5dc782	7	-	16	15.06	0.262
1369	1369_nbacourt_1043_frame_0005_png.rf.763d08.jpg	nbacourt_1043_frame_0005_png.rf.763d08	5	-	13	15.06	0.289
1370	1370_nbacourt_1174_frame_0005_png.rf.ff59f5.jpg	nbacourt_1174_frame_0005_png.rf.ff59f5	5	-	12	15.06	0.220
1371	1371_nbacourt_0185_frame_0001_png.rf.3dd537.jpg	nbacourt_0185_frame_0001_png.rf.3dd537	5	-	11	15.04	0.328
1372	1372_nbacourt_0369_frame_0002_png.rf.3ac07c.jpg	nbacourt_0369_frame_0002_png.rf.3ac07c	5	-	12	15.04	0.267
1373	1373_nbacourt_0851_frame_0004_png.rf.7a9091.jpg	nbacourt_0851_frame_0004_png.rf.7a9091	5	-	14	15.04	0.212
1374	1374_nbacourt_1635_frame_0009_png.rf.5fe3ac.jpg	nbacourt_1635_frame_0009_png.rf.5fe3ac	5	-	13	15.04	0.298
1375	1375_nbacourt_1776_frame_0011_png.rf.830792.jpg	nbacourt_1776_frame_0011_png.rf.830792	6	-	14	15.04	0.300
1376	1376_nbacourt_0360_frame_0002_png.rf.310a2a.jpg	nbacourt_0360_frame_0002_png.rf.310a2a	6	-	11	15.03	0.198
1377	1377_nbacourt_0441_frame_0002_png.rf.8f06e7.jpg	nbacourt_0441_frame_0002_png.rf.8f06e7	4	-	10	15.03	0.157
1378	1378_nbacourt_0594_frame_0003_png.rf.4abe5a.jpg	nbacourt_0594_frame_0003_png.rf.4abe5a	6	-	15	15.03	0.284
1379	1379_nbacourt_0804_frame_0004_png.rf.497932.jpg	nbacourt_0804_frame_0004_png.rf.497932	6	-	15	15.03	0.284
1380	1380_nbacourt_0924_frame_0004_png.rf.e09be4.jpg	nbacourt_0924_frame_0004_png.rf.e09be4	6	-	13	15.03	0.330
1381	1381_nbacourt_1030_frame_0005_png.rf.63ff8d.jpg	nbacourt_1030_frame_0005_png.rf.63ff8d	6	-	14	15.03	0.182
1382	1382_nbacourt_1622_frame_0009_png.rf.36e4ca.jpg	nbacourt_1622_frame_0009_png.rf.36e4ca	6	-	14	15.03	0.320
1383	1383_nbacourt_1903_frame_0017_png.rf.9163b7.jpg	nbacourt_1903_frame_0017_png.rf.9163b7	8	-	20	15.03	0.287
1384	1384_nbacourt_2025_frame_0003_png.rf.40520f.jpg	nbacourt_2025_frame_0003_png.rf.40520f	6	-	13	15.03	0.320
1385	1385_nbacourt_2000_frame_0001_png.rf.b948be.jpg	nbacourt_2000_frame_0001_png.rf.b948be	6	-	14	14.98	0.324
1386	1386_nbacourt_0735_frame_0003_png.rf.ef835a.jpg	nbacourt_0735_frame_0003_png.rf.ef835a	6	-	13	14.96	0.287
1387	1387_nbacourt_1320_frame_0006_png.rf.e93985.jpg	nbacourt_1320_frame_0006_png.rf.e93985	6	-	15	14.96	0.320
1388	1388_nbacourt_1623_frame_0009_png.rf.384441.jpg	nbacourt_1623_frame_0009_png.rf.384441	6	-	14	14.96	0.365
1389	1389_nbacourt_1642_frame_0009_png.rf.74bc4d.jpg	nbacourt_1642_frame_0009_png.rf.74bc4d	5	-	13	14.96	0.256
1390	1390_nbacourt_0203_frame_0001_png.rf.54812f.jpg	nbacourt_0203_frame_0001_png.rf.54812f	4	-	10	14.95	0.372
1391	1391_nbacourt_1641_frame_0009_png.rf.734c2a.jpg	nbacourt_1641_frame_0009_png.rf.734c2a	6	-	14	14.95	0.385
1392	1392_nbacourt_1715_frame_0010_png.rf.681aaa.jpg	nbacourt_1715_frame_0010_png.rf.681aaa	6	-	15	14.95	0.377
1393	1393_nbacourt_2058_frame_0004_png.rf.e81c35.jpg	nbacourt_2058_frame_0004_png.rf.e81c35	6	-	15	14.95	0.298
1394	1394_nbacourt_0443_frame_0002_png.rf.912f96.jpg	nbacourt_0443_frame_0002_png.rf.912f96	6	-	15	14.90	0.315
1395	1395_nbacourt_0541_frame_0003_png.rf.0ac979.jpg	nbacourt_0541_frame_0003_png.rf.0ac979	6	-	15	14.90	0.266
1396	1396_nbacourt_0581_frame_0003_png.rf.3b8a13.jpg	nbacourt_0581_frame_0003_png.rf.3b8a13	6	-	13	14.90	0.299
1397	1397_nbacourt_0712_frame_0003_png.rf.d22f49.jpg	nbacourt_0712_frame_0003_png.rf.d22f49	4	-	10	14.90	0.198
1398	1398_nbacourt_1555_frame_0008_png.rf.83bed3.jpg	nbacourt_1555_frame_0008_png.rf.83bed3	6	-	15	14.90	0.305
1399	1399_nbacourt_0824_frame_0004_png.rf.5ef297.jpg	nbacourt_0824_frame_0004_png.rf.5ef297	5	-	13	14.88	0.216
1400	1400_nbacourt_1710_frame_0010_png.rf.563b27.jpg	nbacourt_1710_frame_0010_png.rf.563b27	6	-	14	14.88	0.375
1401	1401_nbacourt_2059_frame_0004_png.rf.eb5bcb.jpg	nbacourt_2059_frame_0004_png.rf.eb5bcb	6	-	13	14.88	0.277
1402	1402_nbacourt_0310_frame_0001_png.rf.eb09a8.jpg	nbacourt_0310_frame_0001_png.rf.eb09a8	7	-	18	14.84	0.267
1403	1403_nbacourt_1305_frame_0006_png.rf.d63fc1.jpg	nbacourt_1305_frame_0006_png.rf.d63fc1	4	-	10	14.84	0.286
1404	1404_nbacourt_0579_frame_0003_png.rf.38b374.jpg	nbacourt_0579_frame_0003_png.rf.38b374	6	-	15	14.82	0.323
1405	1405_nbacourt_0620_frame_0003_png.rf.681456.jpg	nbacourt_0620_frame_0003_png.rf.681456	6	-	15	14.82	0.289
1406	1406_nbacourt_0653_frame_0003_png.rf.926e56.jpg	nbacourt_0653_frame_0003_png.rf.926e56	6	-	14	14.82	0.284
1407	1407_nbacourt_0846_frame_0004_png.rf.7418cb.jpg	nbacourt_0846_frame_0004_png.rf.7418cb	5	-	11	14.82	0.238
1408	1408_nbacourt_0729_frame_0003_png.rf.e0be30.jpg	nbacourt_0729_frame_0003_png.rf.e0be30	8	-	18	14.77	0.269
1409	1409_nbacourt_1270_frame_0006_png.rf.a23ae1.jpg	nbacourt_1270_frame_0006_png.rf.a23ae1	6	-	12	14.77	0.315
1410	1410_nbacourt_0092_frame_0000_png.rf.b37d02.jpg	nbacourt_0092_frame_0000_png.rf.b37d02	6	-	14	14.74	0.275
1411	1411_nbacourt_0107_frame_0000_png.rf.c40c1f.jpg	nbacourt_0107_frame_0000_png.rf.c40c1f	6	-	12	14.74	0.319
1412	1412_nbacourt_0771_frame_0004_png.rf.1fb205.jpg	nbacourt_0771_frame_0004_png.rf.1fb205	6	-	14	14.74	0.296
1413	1413_nbacourt_0773_frame_0004_png.rf.220d82.jpg	nbacourt_0773_frame_0004_png.rf.220d82	6	-	15	14.74	0.283
1414	1414_nbacourt_0792_frame_0004_png.rf.3e951c.jpg	nbacourt_0792_frame_0004_png.rf.3e951c	5	-	10	14.74	0.313
1415	1415_nbacourt_1179_frame_0006_png.rf.041aac.jpg	nbacourt_1179_frame_0006_png.rf.041aac	6	-	15	14.74	0.324
1416	1416_nbacourt_1312_frame_0006_png.rf.e132a0.jpg	nbacourt_1312_frame_0006_png.rf.e132a0	6	-	15	14.74	0.282
1417	1417_nbacourt_1418_frame_0007_png.rf.8913b6.jpg	nbacourt_1418_frame_0007_png.rf.8913b6	4	-	10	14.74	0.284
1418	1418_nbacourt_1566_frame_0008_png.rf.a90351.jpg	nbacourt_1566_frame_0008_png.rf.a90351	5	-	12	14.74	0.264
1419	1419_nbacourt_1923_frame_0019_png.rf.3e216e.jpg	nbacourt_1923_frame_0019_png.rf.3e216e	5	-	13	14.74	0.259
1420	1420_nbacourt_2006_frame_0001_png.rf.f5db19.jpg	nbacourt_2006_frame_0001_png.rf.f5db19	5	-	13	14.74	0.196
1421	1421_nbacourt_2147_frame_0012_png.rf.227575.jpg	nbacourt_2147_frame_0012_png.rf.227575	6	-	15	14.74	0.362
1422	1422_nbacourt_0631_frame_0003_png.rf.6fc01d.jpg	nbacourt_0631_frame_0003_png.rf.6fc01d	6	-	15	14.68	0.265
1423	1423_nbacourt_0023_frame_0000_png.rf.26a463.jpg	nbacourt_0023_frame_0000_png.rf.26a463	12	-	14	14.65	0.330
1424	1424_nbacourt_0027_frame_0000_png.rf.2b3b39.jpg	nbacourt_0027_frame_0000_png.rf.2b3b39	8	-	8	14.65	0.123
1425	1425_nbacourt_0513_frame_0002_png.rf.e6e874.jpg	nbacourt_0513_frame_0002_png.rf.e6e874	6	-	11	14.65	0.247
1426	1426_nbacourt_0641_frame_0003_png.rf.7fbb93.jpg	nbacourt_0641_frame_0003_png.rf.7fbb93	6	-	17	14.65	0.326
1427	1427_nbacourt_1229_frame_0006_png.rf.5c34bc.jpg	nbacourt_1229_frame_0006_png.rf.5c34bc	6	-	12	14.65	0.315
1428	1428_nbacourt_1731_frame_0010_png.rf.a2bccf.jpg	nbacourt_1731_frame_0010_png.rf.a2bccf	6	-	17	14.65	0.312
1429	1429_nbacourt_1992_frame_0001_png.rf.013a37.jpg	nbacourt_1992_frame_0001_png.rf.013a37	6	-	15	14.65	0.320
1430	1430_nbacourt_2255_frame_0012_png.rf.ffb71c.jpg	nbacourt_2255_frame_0012_png.rf.ffb71c	5	-	9	14.65	0.288
1431	1431_nbacourt_1107_frame_0005_png.rf.bbb142.jpg	nbacourt_1107_frame_0005_png.rf.bbb142	6	-	14	14.63	0.264
1432	1432_nbacourt_1443_frame_0007_png.rf.b0e9dc.jpg	nbacourt_1443_frame_0007_png.rf.b0e9dc	6	-	15	14.61	0.248
1433	1433_nbacourt_1643_frame_0009_png.rf.781af1.jpg	nbacourt_1643_frame_0009_png.rf.781af1	6	-	14	14.61	0.365
1434	1434_nbacourt_1647_frame_0009_png.rf.835d44.jpg	nbacourt_1647_frame_0009_png.rf.835d44	7	-	16	14.61	0.282
1435	1435_nbacourt_2032_frame_0003_png.rf.b3f6ff.jpg	nbacourt_2032_frame_0003_png.rf.b3f6ff	6	-	15	14.61	0.287
1436	1436_nbacourt_2081_frame_0006_png.rf.6cd689.jpg	nbacourt_2081_frame_0006_png.rf.6cd689	5	-	9	14.61	0.221
1437	1437_nbacourt_2093_frame_0006_png.rf.d90e77.jpg	nbacourt_2093_frame_0006_png.rf.d90e77	6	-	14	14.61	0.283
1438	1438_nbacourt_0568_frame_0003_png.rf.2ef425.jpg	nbacourt_0568_frame_0003_png.rf.2ef425	8	-	18	14.57	0.269
1439	1439_nbacourt_0258_frame_0001_png.rf.a277ef.jpg	nbacourt_0258_frame_0001_png.rf.a277ef	5	-	11	14.55	0.328
1440	1440_nbacourt_1876_frame_0014_png.rf.d0af04.jpg	nbacourt_1876_frame_0014_png.rf.d0af04	5	-	10	14.55	0.236
1441	1441_nbacourt_1953_frame_0025_png.rf.7a2ea6.jpg	nbacourt_1953_frame_0025_png.rf.7a2ea6	5	-	9	14.55	0.289
1442	1442_nbacourt_2074_frame_0005_png.rf.f0f986.jpg	nbacourt_2074_frame_0005_png.rf.f0f986	6	-	14	14.55	0.270
1443	1443_nbacourt_2206_frame_0004_png.rf.3f79fa.jpg	nbacourt_2206_frame_0004_png.rf.3f79fa	5	-	14	14.50	0.213
1444	1444_nbacourt_0275_frame_0001_png.rf.b41977.jpg	nbacourt_0275_frame_0001_png.rf.b41977	6	-	15	14.49	0.339
1445	1445_nbacourt_0479_frame_0002_png.rf.bde257.jpg	nbacourt_0479_frame_0002_png.rf.bde257	7	-	16	14.49	0.310
1446	1446_nbacourt_0785_frame_0004_png.rf.2c52e9.jpg	nbacourt_0785_frame_0004_png.rf.2c52e9	6	-	12	14.49	0.345
1447	1447_nbacourt_1028_frame_0005_png.rf.61b60b.jpg	nbacourt_1028_frame_0005_png.rf.61b60b	5	-	12	14.49	0.276
1448	1448_nbacourt_1807_frame_0012_png.rf.44b8ad.jpg	nbacourt_1807_frame_0012_png.rf.44b8ad	7	-	16	14.49	0.311
1449	1449_nbacourt_0245_frame_0001_png.rf.9113aa.jpg	nbacourt_0245_frame_0001_png.rf.9113aa	4	-	12	14.47	0.318
1450	1450_nbacourt_0999_frame_0005_png.rf.3571e1.jpg	nbacourt_0999_frame_0005_png.rf.3571e1	6	-	14	14.47	0.245
1451	1451_nbacourt_1252_frame_0006_png.rf.84f47e.jpg	nbacourt_1252_frame_0006_png.rf.84f47e	5	-	16	14.47	0.286
1452	1452_nbacourt_0856_frame_0004_png.rf.81a8f1.jpg	nbacourt_0856_frame_0004_png.rf.81a8f1	6	-	13	14.44	0.304
1453	1453_nbacourt_1310_frame_0006_png.rf.dbce9c.jpg	nbacourt_1310_frame_0006_png.rf.dbce9c	5	-	11	14.44	0.326
1454	1454_nbacourt_2012_frame_0002_png.rf.7ac2da.jpg	nbacourt_2012_frame_0002_png.rf.7ac2da	6	-	14	14.42	0.241
1455	1455_nbacourt_1212_frame_0006_png.rf.447d01.jpg	nbacourt_1212_frame_0006_png.rf.447d01	4	-	10	14.41	0.274
1456	1456_nbacourt_0166_frame_0001_png.rf.1fab6c.jpg	nbacourt_0166_frame_0001_png.rf.1fab6c	7	-	17	14.36	0.261
1457	1457_nbacourt_0236_frame_0001_png.rf.808ee5.jpg	nbacourt_0236_frame_0001_png.rf.808ee5	6	-	14	14.36	0.284
1458	1458_nbacourt_0464_frame_0002_png.rf.ae1b9c.jpg	nbacourt_0464_frame_0002_png.rf.ae1b9c	6	-	15	14.36	0.270
1459	1459_nbacourt_0542_frame_0003_png.rf.0c46e4.jpg	nbacourt_0542_frame_0003_png.rf.0c46e4	6	-	13	14.36	0.257
1460	1460_nbacourt_0920_frame_0004_png.rf.dad5bb.jpg	nbacourt_0920_frame_0004_png.rf.dad5bb	6	-	15	14.36	0.265
1461	1461_nbacourt_1384_frame_0007_png.rf.412ea3.jpg	nbacourt_1384_frame_0007_png.rf.412ea3	6	-	15	14.36	0.267
1462	1462_nbacourt_1740_frame_0010_png.rf.c1337f.jpg	nbacourt_1740_frame_0010_png.rf.c1337f	5	-	12	14.36	0.315
1463	1463_nbacourt_1870_frame_0014_png.rf.9c98ef.jpg	nbacourt_1870_frame_0014_png.rf.9c98ef	7	-	18	14.36	0.242
1464	1464_nbacourt_0024_frame_0000_png.rf.27ee0b.jpg	nbacourt_0024_frame_0000_png.rf.27ee0b	14	-	16	14.34	0.317
1465	1465_nbacourt_0132_frame_0000_png.rf.f73325.jpg	nbacourt_0132_frame_0000_png.rf.f73325	6	-	16	14.34	0.299
1466	1466_nbacourt_0450_frame_0002_png.rf.9e5200.jpg	nbacourt_0450_frame_0002_png.rf.9e5200	6	-	15	14.34	0.270
1467	1467_nbacourt_0071_frame_0000_png.rf.8734de.jpg	nbacourt_0071_frame_0000_png.rf.8734de	6	-	12	14.32	0.330
1468	1468_nbacourt_0073_frame_0000_png.rf.87d428.jpg	nbacourt_0073_frame_0000_png.rf.87d428	4	-	9	14.32	0.227
1469	1469_nbacourt_0080_frame_0000_png.rf.9945d1.jpg	nbacourt_0080_frame_0000_png.rf.9945d1	6	-	14	14.32	0.349
1470	1470_nbacourt_0367_frame_0002_png.rf.3a9474.jpg	nbacourt_0367_frame_0002_png.rf.3a9474	6	-	15	14.32	0.260
1471	1471_nbacourt_0388_frame_0002_png.rf.4e20d2.jpg	nbacourt_0388_frame_0002_png.rf.4e20d2	6	-	16	14.32	0.209
1472	1472_nbacourt_0423_frame_0002_png.rf.7c69bf.jpg	nbacourt_0423_frame_0002_png.rf.7c69bf	6	-	15	14.32	0.374
1473	1473_nbacourt_0475_frame_0002_png.rf.bb069c.jpg	nbacourt_0475_frame_0002_png.rf.bb069c	6	-	15	14.32	0.291
1474	1474_nbacourt_0616_frame_0003_png.rf.624644.jpg	nbacourt_0616_frame_0003_png.rf.624644	6	-	15	14.32	0.339
1475	1475_nbacourt_0658_frame_0003_png.rf.985e66.jpg	nbacourt_0658_frame_0003_png.rf.985e66	7	-	16	14.32	0.270
1476	1476_nbacourt_0903_frame_0004_png.rf.bdf01d.jpg	nbacourt_0903_frame_0004_png.rf.bdf01d	6	-	13	14.32	0.360
1477	1477_nbacourt_1001_frame_0005_png.rf.36f895.jpg	nbacourt_1001_frame_0005_png.rf.36f895	6	-	15	14.32	0.342
1478	1478_nbacourt_1036_frame_0005_png.rf.6de5fb.jpg	nbacourt_1036_frame_0005_png.rf.6de5fb	6	-	12	14.32	0.266
1479	1479_nbacourt_1112_frame_0005_png.rf.bf80cc.jpg	nbacourt_1112_frame_0005_png.rf.bf80cc	6	-	12	14.32	0.270
1480	1480_nbacourt_1128_frame_0005_png.rf.cec604.jpg	nbacourt_1128_frame_0005_png.rf.cec604	5	-	12	14.32	0.275
1481	1481_nbacourt_1173_frame_0005_png.rf.feeee7.jpg	nbacourt_1173_frame_0005_png.rf.feeee7	6	-	15	14.32	0.379
1482	1482_nbacourt_1318_frame_0006_png.rf.e69e07.jpg	nbacourt_1318_frame_0006_png.rf.e69e07	5	-	11	14.32	0.326
1483	1483_nbacourt_1373_frame_0007_png.rf.352408.jpg	nbacourt_1373_frame_0007_png.rf.352408	4	-	10	14.32	0.272
1484	1484_nbacourt_1380_frame_0007_png.rf.3aefc1.jpg	nbacourt_1380_frame_0007_png.rf.3aefc1	5	-	15	14.32	0.257
1485	1485_nbacourt_1397_frame_0007_png.rf.58b669.jpg	nbacourt_1397_frame_0007_png.rf.58b669	5	-	15	14.32	0.239
1486	1486_nbacourt_1407_frame_0007_png.rf.747885.jpg	nbacourt_1407_frame_0007_png.rf.747885	5	-	15	14.32	0.239
1487	1487_nbacourt_1857_frame_0014_png.rf.1345ef.jpg	nbacourt_1857_frame_0014_png.rf.1345ef	7	-	18	14.32	0.268
1488	1488_nbacourt_2105_frame_0007_png.rf.41b6ea.jpg	nbacourt_2105_frame_0007_png.rf.41b6ea	6	-	15	14.32	0.284
1489	1489_nbacourt_2228_frame_0007_png.rf.173911.jpg	nbacourt_2228_frame_0007_png.rf.173911	6	-	14	14.32	0.354
1490	1490_nbacourt_2231_frame_0007_png.rf.abbdbb.jpg	nbacourt_2231_frame_0007_png.rf.abbdbb	6	-	15	14.32	0.349
1491	1491_nbacourt_0127_frame_0000_png.rf.ebb437.jpg	nbacourt_0127_frame_0000_png.rf.ebb437	4	-	11	14.28	0.312
1492	1492_nbacourt_1090_frame_0005_png.rf.adf420.jpg	nbacourt_1090_frame_0005_png.rf.adf420	5	-	14	14.26	0.330
1493	1493_nbacourt_0224_frame_0001_png.rf.700d4a.jpg	nbacourt_0224_frame_0001_png.rf.700d4a	4	-	10	14.23	0.308
1494	1494_nbacourt_0380_frame_0002_png.rf.485c9e.jpg	nbacourt_0380_frame_0002_png.rf.485c9e	6	-	12	14.23	0.247
1495	1495_nbacourt_0627_frame_0003_png.rf.6c6266.jpg	nbacourt_0627_frame_0003_png.rf.6c6266	7	-	16	14.23	0.312
1496	1496_nbacourt_1005_frame_0005_png.rf.448afb.jpg	nbacourt_1005_frame_0005_png.rf.448afb	5	-	13	14.23	0.308
